,description,date,Human voice - Shouting,Human voice - Singing,Music non-amplified,Nature elements - Wind,Transport road - Passenger car,Transport road - Siren,Unsupported,latitude,longitude
1186,MP 05: Calvariekapel KU Leuven,2022-12-03,2,0,0,0,9,0,3,50.87448678827803,4.699889625684066
1187,MP 05: Calvariekapel KU Leuven,2022-12-04,4,0,0,0,6,0,9,50.87448678827803,4.699889625684066
1188,MP 05: Calvariekapel KU Leuven,2022-12-05,4,0,0,0,22,0,4,50.87448678827803,4.699889625684066
1189,MP 05: Calvariekapel KU Leuven,2022-12-06,0,0,0,0,21,0,3,50.87448678827803,4.699889625684066
1190,MP 05: Calvariekapel KU Leuven,2022-12-07,2,0,0,0,19,0,9,50.87448678827803,4.699889625684066
1191,MP 05: Calvariekapel KU Leuven,2022-12-08,4,0,0,0,15,0,12,50.87448678827803,4.699889625684066
1192,MP 05: Calvariekapel KU Leuven,2022-12-09,7,0,0,0,17,0,22,50.87448678827803,4.699889625684066
1193,MP 05: Calvariekapel KU Leuven,2022-12-10,1,0,0,0,8,0,6,50.87448678827803,4.699889625684066
1194,MP 05: Calvariekapel KU Leuven,2022-12-11,0,0,0,0,5,0,4,50.87448678827803,4.699889625684066
1195,MP 05: Calvariekapel KU Leuven,2022-12-12,1,0,0,0,11,0,2,50.87448678827803,4.699889625684066
1196,MP 05: Calvariekapel KU Leuven,2022-12-13,2,0,0,0,8,0,9,50.87448678827803,4.699889625684066
1197,MP 05: Calvariekapel KU Leuven,2022-12-14,1,0,0,0,11,0,8,50.87448678827803,4.699889625684066
1198,MP 05: Calvariekapel KU Leuven,2022-12-15,0,0,0,1,17,0,3,50.87448678827803,4.699889625684066
1199,MP 05: Calvariekapel KU Leuven,2022-12-16,2,0,2,0,23,0,9,50.87448678827803,4.699889625684066
1200,MP 05: Calvariekapel KU Leuven,2022-12-17,0,0,0,0,14,1,5,50.87448678827803,4.699889625684066
1201,MP 05: Calvariekapel KU Leuven,2022-12-18,1,0,0,0,9,1,4,50.87448678827803,4.699889625684066
1202,MP 05: Calvariekapel KU Leuven,2022-12-19,5,0,0,0,19,1,11,50.87448678827803,4.699889625684066
1203,MP 05: Calvariekapel KU Leuven,2022-12-20,3,0,0,0,20,0,4,50.87448678827803,4.699889625684066
1204,MP 05: Calvariekapel KU Leuven,2022-12-21,2,0,0,0,17,1,5,50.87448678827803,4.699889625684066
1205,MP 05: Calvariekapel KU Leuven,2022-12-22,3,0,0,0,23,1,6,50.87448678827803,4.699889625684066
1206,MP 05: Calvariekapel KU Leuven,2022-12-23,1,0,0,0,19,0,4,50.87448678827803,4.699889625684066
1207,MP 05: Calvariekapel KU Leuven,2022-12-24,0,0,0,0,9,0,3,50.87448678827803,4.699889625684066
1208,MP 05: Calvariekapel KU Leuven,2022-12-25,0,0,0,0,5,0,1,50.87448678827803,4.699889625684066
1209,MP 05: Calvariekapel KU Leuven,2022-12-26,1,0,0,0,16,0,5,50.87448678827803,4.699889625684066
1210,MP 05: Calvariekapel KU Leuven,2022-12-27,0,0,0,0,2,1,3,50.87448678827803,4.699889625684066
1211,MP 05: Calvariekapel KU Leuven,2022-12-28,0,0,0,0,19,0,1,50.87448678827803,4.699889625684066
1212,MP 05: Calvariekapel KU Leuven,2022-12-29,2,0,0,0,22,0,3,50.87448678827803,4.699889625684066
1213,MP 05: Calvariekapel KU Leuven,2022-12-30,1,0,0,0,8,0,3,50.87448678827803,4.699889625684066
1214,MP 05: Calvariekapel KU Leuven,2022-12-31,9,0,0,0,12,0,10,50.87448678827803,4.699889625684066
1215,MP 06: Parkstraat 2 La Filosovia,2022-02-18,6,0,0,0,80,6,0,50.87409073433792,4.700018371714718
1216,MP 06: Parkstraat 2 La Filosovia,2022-02-19,0,0,0,0,4,1,0,50.87409073433792,4.700018371714718
1217,MP 06: Parkstraat 2 La Filosovia,2022-02-21,0,0,0,0,4,3,0,50.87409073433792,4.700018371714718
1218,MP 06: Parkstraat 2 La Filosovia,2022-02-22,0,0,0,0,4,8,0,50.87409073433792,4.700018371714718
1219,MP 06: Parkstraat 2 La Filosovia,2022-02-23,2,0,0,0,11,1,0,50.87409073433792,4.700018371714718
1220,MP 06: Parkstraat 2 La Filosovia,2022-02-24,3,0,0,0,5,8,0,50.87409073433792,4.700018371714718
1221,MP 06: Parkstraat 2 La Filosovia,2022-02-25,73,0,0,0,46,12,0,50.87409073433792,4.700018371714718
1222,MP 06: Parkstraat 2 La Filosovia,2022-02-26,2,0,0,0,11,9,0,50.87409073433792,4.700018371714718
1223,MP 06: Parkstraat 2 La Filosovia,2022-02-27,0,0,0,0,17,5,0,50.87409073433792,4.700018371714718
1224,MP 06: Parkstraat 2 La Filosovia,2022-02-28,0,0,0,0,9,1,0,50.87409073433792,4.700018371714718
1225,MP 06: Parkstraat 2 La Filosovia,2022-03-01,1,0,0,0,16,12,0,50.87409073433792,4.700018371714718
1226,MP 06: Parkstraat 2 La Filosovia,2022-03-02,0,0,0,0,21,5,0,50.87409073433792,4.700018371714718
1227,MP 06: Parkstraat 2 La Filosovia,2022-03-03,2,0,0,0,34,5,0,50.87409073433792,4.700018371714718
1228,MP 06: Parkstraat 2 La Filosovia,2022-03-04,4,0,0,0,26,8,0,50.87409073433792,4.700018371714718
1229,MP 06: Parkstraat 2 La Filosovia,2022-03-05,1,0,0,0,13,4,0,50.87409073433792,4.700018371714718
1230,MP 06: Parkstraat 2 La Filosovia,2022-03-06,0,0,0,0,11,0,0,50.87409073433792,4.700018371714718
1231,MP 06: Parkstraat 2 La Filosovia,2022-03-07,0,0,0,0,24,1,0,50.87409073433792,4.700018371714718
1232,MP 06: Parkstraat 2 La Filosovia,2022-03-08,10,0,0,0,17,4,0,50.87409073433792,4.700018371714718
1233,MP 06: Parkstraat 2 La Filosovia,2022-03-09,3,0,0,1,14,2,0,50.87409073433792,4.700018371714718
1234,MP 06: Parkstraat 2 La Filosovia,2022-03-10,4,0,1,0,22,1,0,50.87409073433792,4.700018371714718
1235,MP 06: Parkstraat 2 La Filosovia,2022-03-11,11,0,0,1,28,3,0,50.87409073433792,4.700018371714718
1236,MP 06: Parkstraat 2 La Filosovia,2022-03-12,5,0,0,0,6,0,0,50.87409073433792,4.700018371714718
1237,MP 06: Parkstraat 2 La Filosovia,2022-03-13,1,0,1,2,10,2,0,50.87409073433792,4.700018371714718
1238,MP 06: Parkstraat 2 La Filosovia,2022-03-14,0,0,0,0,28,2,0,50.87409073433792,4.700018371714718
1239,MP 06: Parkstraat 2 La Filosovia,2022-03-15,5,0,1,1,16,2,0,50.87409073433792,4.700018371714718
1240,MP 06: Parkstraat 2 La Filosovia,2022-03-16,7,0,0,1,30,2,0,50.87409073433792,4.700018371714718
1241,MP 06: Parkstraat 2 La Filosovia,2022-03-17,8,0,0,0,119,1,0,50.87409073433792,4.700018371714718
1242,MP 06: Parkstraat 2 La Filosovia,2022-03-18,11,0,0,0,28,2,0,50.87409073433792,4.700018371714718
1243,MP 06: Parkstraat 2 La Filosovia,2022-03-19,7,0,0,0,11,0,0,50.87409073433792,4.700018371714718
1244,MP 06: Parkstraat 2 La Filosovia,2022-03-20,1,0,0,0,5,1,0,50.87409073433792,4.700018371714718
1245,MP 06: Parkstraat 2 La Filosovia,2022-03-21,3,0,0,0,13,2,0,50.87409073433792,4.700018371714718
1246,MP 06: Parkstraat 2 La Filosovia,2022-03-22,2,0,1,0,20,0,1,50.87409073433792,4.700018371714718
1247,MP 06: Parkstraat 2 La Filosovia,2022-03-23,5,0,0,0,20,0,8,50.87409073433792,4.700018371714718
1248,MP 06: Parkstraat 2 La Filosovia,2022-03-24,10,0,0,0,15,1,10,50.87409073433792,4.700018371714718
1249,MP 06: Parkstraat 2 La Filosovia,2022-03-25,9,0,0,0,18,1,5,50.87409073433792,4.700018371714718
1250,MP 06: Parkstraat 2 La Filosovia,2022-03-26,2,0,0,0,3,1,5,50.87409073433792,4.700018371714718
1251,MP 06: Parkstraat 2 La Filosovia,2022-03-27,3,0,0,0,6,1,2,50.87409073433792,4.700018371714718
1252,MP 06: Parkstraat 2 La Filosovia,2022-03-28,2,0,1,0,25,2,3,50.87409073433792,4.700018371714718
1253,MP 06: Parkstraat 2 La Filosovia,2022-03-29,2,0,0,0,19,0,9,50.87409073433792,4.700018371714718
1254,MP 06: Parkstraat 2 La Filosovia,2022-03-30,1,0,0,0,16,0,8,50.87409073433792,4.700018371714718
1255,MP 06: Parkstraat 2 La Filosovia,2022-03-31,6,0,0,0,20,4,7,50.87409073433792,4.700018371714718
1256,MP 06: Parkstraat 2 La Filosovia,2022-04-01,8,0,0,1,25,3,8,50.87409073433792,4.700018371714718
1257,MP 06: Parkstraat 2 La Filosovia,2022-04-02,5,0,0,0,1,0,2,50.87409073433792,4.700018371714718
1258,MP 06: Parkstraat 2 La Filosovia,2022-04-03,1,0,0,0,1,0,0,50.87409073433792,4.700018371714718
1259,MP 06: Parkstraat 2 La Filosovia,2022-04-04,3,0,0,0,23,0,5,50.87409073433792,4.700018371714718
1260,MP 06: Parkstraat 2 La Filosovia,2022-04-05,0,0,0,0,24,0,3,50.87409073433792,4.700018371714718
1261,MP 06: Parkstraat 2 La Filosovia,2022-04-06,2,0,1,0,27,1,5,50.87409073433792,4.700018371714718
1262,MP 06: Parkstraat 2 La Filosovia,2022-04-07,0,0,0,0,22,0,5,50.87409073433792,4.700018371714718
1263,MP 06: Parkstraat 2 La Filosovia,2022-04-08,0,0,0,0,12,1,5,50.87409073433792,4.700018371714718
1264,MP 06: Parkstraat 2 La Filosovia,2022-04-09,0,0,1,0,8,0,4,50.87409073433792,4.700018371714718
1265,MP 06: Parkstraat 2 La Filosovia,2022-04-10,0,0,0,0,1,0,1,50.87409073433792,4.700018371714718
1266,MP 06: Parkstraat 2 La Filosovia,2022-04-11,10,0,0,0,11,0,21,50.87409073433792,4.700018371714718
1267,MP 06: Parkstraat 2 La Filosovia,2022-04-12,3,0,0,0,10,0,7,50.87409073433792,4.700018371714718
1268,MP 06: Parkstraat 2 La Filosovia,2022-04-13,1,0,0,0,10,0,7,50.87409073433792,4.700018371714718
1269,MP 06: Parkstraat 2 La Filosovia,2022-04-14,0,0,0,0,12,1,5,50.87409073433792,4.700018371714718
1270,MP 06: Parkstraat 2 La Filosovia,2022-04-15,0,0,0,0,13,0,20,50.87409073433792,4.700018371714718
1271,MP 06: Parkstraat 2 La Filosovia,2022-04-16,0,0,0,0,5,0,1,50.87409073433792,4.700018371714718
1272,MP 06: Parkstraat 2 La Filosovia,2022-04-17,0,1,0,0,7,0,2,50.87409073433792,4.700018371714718
1273,MP 06: Parkstraat 2 La Filosovia,2022-04-18,2,0,0,0,11,0,2,50.87409073433792,4.700018371714718
1274,MP 06: Parkstraat 2 La Filosovia,2022-04-19,1,0,0,0,13,0,7,50.87409073433792,4.700018371714718
1275,MP 06: Parkstraat 2 La Filosovia,2022-04-20,4,0,0,0,10,0,10,50.87409073433792,4.700018371714718
1276,MP 06: Parkstraat 2 La Filosovia,2022-04-21,0,0,0,0,14,0,10,50.87409073433792,4.700018371714718
1277,MP 06: Parkstraat 2 La Filosovia,2022-04-22,2,0,0,0,19,0,6,50.87409073433792,4.700018371714718
1278,MP 06: Parkstraat 2 La Filosovia,2022-04-23,1,1,0,0,5,0,5,50.87409073433792,4.700018371714718
1279,MP 06: Parkstraat 2 La Filosovia,2022-04-24,0,0,0,0,4,1,4,50.87409073433792,4.700018371714718
1280,MP 06: Parkstraat 2 La Filosovia,2022-04-25,17,10,0,0,14,2,75,50.87409073433792,4.700018371714718
1281,MP 06: Parkstraat 2 La Filosovia,2022-04-26,2,0,0,0,14,4,9,50.87409073433792,4.700018371714718
1282,MP 06: Parkstraat 2 La Filosovia,2022-04-27,1,9,0,1,17,0,25,50.87409073433792,4.700018371714718
1283,MP 06: Parkstraat 2 La Filosovia,2022-04-28,2,2,0,0,20,0,13,50.87409073433792,4.700018371714718
1284,MP 06: Parkstraat 2 La Filosovia,2022-04-29,1,2,0,0,16,1,12,50.87409073433792,4.700018371714718
1285,MP 06: Parkstraat 2 La Filosovia,2022-04-30,0,0,0,0,2,0,4,50.87409073433792,4.700018371714718
1286,MP 06: Parkstraat 2 La Filosovia,2022-05-01,0,0,0,0,4,0,3,50.87409073433792,4.700018371714718
1287,MP 06: Parkstraat 2 La Filosovia,2022-05-02,0,0,0,0,18,2,6,50.87409073433792,4.700018371714718
1288,MP 06: Parkstraat 2 La Filosovia,2022-05-03,1,0,0,0,11,1,5,50.87409073433792,4.700018371714718
1289,MP 06: Parkstraat 2 La Filosovia,2022-05-04,0,0,0,0,12,0,5,50.87409073433792,4.700018371714718
1290,MP 06: Parkstraat 2 La Filosovia,2022-05-05,2,0,0,0,20,6,8,50.87409073433792,4.700018371714718
1291,MP 06: Parkstraat 2 La Filosovia,2022-05-06,3,0,0,0,22,3,7,50.87409073433792,4.700018371714718
1292,MP 06: Parkstraat 2 La Filosovia,2022-05-07,0,1,0,0,5,1,3,50.87409073433792,4.700018371714718
1293,MP 06: Parkstraat 2 La Filosovia,2022-05-08,0,0,0,0,7,1,1,50.87409073433792,4.700018371714718
1294,MP 06: Parkstraat 2 La Filosovia,2022-05-09,0,0,0,0,18,1,4,50.87409073433792,4.700018371714718
1295,MP 06: Parkstraat 2 La Filosovia,2022-05-10,0,0,0,0,45,1,5,50.87409073433792,4.700018371714718
1296,MP 06: Parkstraat 2 La Filosovia,2022-05-11,2,0,0,0,19,1,9,50.87409073433792,4.700018371714718
1297,MP 06: Parkstraat 2 La Filosovia,2022-05-12,2,0,0,0,32,3,9,50.87409073433792,4.700018371714718
1298,MP 06: Parkstraat 2 La Filosovia,2022-05-13,1,0,0,0,12,2,9,50.87409073433792,4.700018371714718
1299,MP 06: Parkstraat 2 La Filosovia,2022-05-14,0,0,0,0,14,1,4,50.87409073433792,4.700018371714718
1300,MP 06: Parkstraat 2 La Filosovia,2022-05-15,0,0,0,0,5,0,3,50.87409073433792,4.700018371714718
1301,MP 06: Parkstraat 2 La Filosovia,2022-05-16,0,0,0,0,15,0,4,50.87409073433792,4.700018371714718
1302,MP 06: Parkstraat 2 La Filosovia,2022-05-17,1,0,0,0,15,3,12,50.87409073433792,4.700018371714718
1303,MP 06: Parkstraat 2 La Filosovia,2022-05-18,0,0,0,0,31,2,12,50.87409073433792,4.700018371714718
1304,MP 06: Parkstraat 2 La Filosovia,2022-05-19,2,2,0,0,33,0,17,50.87409073433792,4.700018371714718
1305,MP 06: Parkstraat 2 La Filosovia,2022-05-20,1,2,0,0,29,0,6,50.87409073433792,4.700018371714718
1306,MP 06: Parkstraat 2 La Filosovia,2022-05-21,1,0,0,0,9,0,1,50.87409073433792,4.700018371714718
1307,MP 06: Parkstraat 2 La Filosovia,2022-05-22,0,0,0,0,1,0,2,50.87409073433792,4.700018371714718
1308,MP 06: Parkstraat 2 La Filosovia,2022-05-23,1,0,0,0,26,0,6,50.87409073433792,4.700018371714718
1309,MP 06: Parkstraat 2 La Filosovia,2022-05-24,4,0,0,0,20,2,7,50.87409073433792,4.700018371714718
1310,MP 06: Parkstraat 2 La Filosovia,2022-05-25,3,0,0,0,20,1,11,50.87409073433792,4.700018371714718
1311,MP 06: Parkstraat 2 La Filosovia,2022-05-26,3,0,0,2,9,0,6,50.87409073433792,4.700018371714718
1312,MP 06: Parkstraat 2 La Filosovia,2022-05-27,3,0,0,0,15,4,6,50.87409073433792,4.700018371714718
1313,MP 06: Parkstraat 2 La Filosovia,2022-05-28,1,1,0,1,7,1,7,50.87409073433792,4.700018371714718
1314,MP 06: Parkstraat 2 La Filosovia,2022-05-29,0,0,0,0,6,1,2,50.87409073433792,4.700018371714718
1315,MP 06: Parkstraat 2 La Filosovia,2022-05-30,0,0,0,0,38,2,8,50.87409073433792,4.700018371714718
1316,MP 06: Parkstraat 2 La Filosovia,2022-05-31,0,5,0,0,60,0,20,50.87409073433792,4.700018371714718
1317,MP 06: Parkstraat 2 La Filosovia,2022-06-01,0,0,0,0,77,0,6,50.87409073433792,4.700018371714718
1318,MP 06: Parkstraat 2 La Filosovia,2022-06-02,0,9,0,0,76,1,78,50.87409073433792,4.700018371714718
1319,MP 06: Parkstraat 2 La Filosovia,2022-06-03,1,0,0,0,21,0,8,50.87409073433792,4.700018371714718
1320,MP 06: Parkstraat 2 La Filosovia,2022-06-04,0,0,0,0,11,0,0,50.87409073433792,4.700018371714718
1321,MP 06: Parkstraat 2 La Filosovia,2022-06-05,1,0,0,0,3,0,5,50.87409073433792,4.700018371714718
1322,MP 06: Parkstraat 2 La Filosovia,2022-06-06,0,0,0,0,4,0,1,50.87409073433792,4.700018371714718
1323,MP 06: Parkstraat 2 La Filosovia,2022-06-07,0,0,0,0,26,1,5,50.87409073433792,4.700018371714718
1324,MP 06: Parkstraat 2 La Filosovia,2022-06-08,0,0,0,0,30,2,5,50.87409073433792,4.700018371714718
1325,MP 06: Parkstraat 2 La Filosovia,2022-06-09,0,0,0,0,19,4,7,50.87409073433792,4.700018371714718
1326,MP 06: Parkstraat 2 La Filosovia,2022-06-10,0,0,0,0,21,1,8,50.87409073433792,4.700018371714718
1327,MP 06: Parkstraat 2 La Filosovia,2022-06-11,0,1,0,0,10,0,17,50.87409073433792,4.700018371714718
1328,MP 06: Parkstraat 2 La Filosovia,2022-06-12,1,0,0,0,7,0,7,50.87409073433792,4.700018371714718
1329,MP 06: Parkstraat 2 La Filosovia,2022-06-13,1,1,0,0,19,2,4,50.87409073433792,4.700018371714718
1330,MP 06: Parkstraat 2 La Filosovia,2022-06-14,1,1,0,0,21,0,20,50.87409073433792,4.700018371714718
1331,MP 06: Parkstraat 2 La Filosovia,2022-06-15,6,1,0,0,25,0,33,50.87409073433792,4.700018371714718
1332,MP 06: Parkstraat 2 La Filosovia,2022-06-16,1,0,0,0,28,0,5,50.87409073433792,4.700018371714718
1333,MP 06: Parkstraat 2 La Filosovia,2022-06-17,3,0,0,0,31,0,12,50.87409073433792,4.700018371714718
1334,MP 06: Parkstraat 2 La Filosovia,2022-06-18,2,0,0,0,42,0,7,50.87409073433792,4.700018371714718
1335,MP 06: Parkstraat 2 La Filosovia,2022-06-19,1,0,0,0,6,1,6,50.87409073433792,4.700018371714718
1336,MP 06: Parkstraat 2 La Filosovia,2022-06-20,1,0,0,0,17,0,1,50.87409073433792,4.700018371714718
1337,MP 06: Parkstraat 2 La Filosovia,2022-06-21,0,1,0,0,14,2,5,50.87409073433792,4.700018371714718
1338,MP 06: Parkstraat 2 La Filosovia,2022-06-22,1,0,0,0,21,0,5,50.87409073433792,4.700018371714718
1339,MP 06: Parkstraat 2 La Filosovia,2022-06-23,3,0,0,0,28,4,15,50.87409073433792,4.700018371714718
1340,MP 06: Parkstraat 2 La Filosovia,2022-06-24,1,0,0,0,27,2,11,50.87409073433792,4.700018371714718
1341,MP 06: Parkstraat 2 La Filosovia,2022-06-25,0,0,0,0,6,1,7,50.87409073433792,4.700018371714718
1342,MP 06: Parkstraat 2 La Filosovia,2022-06-26,0,0,0,0,5,3,3,50.87409073433792,4.700018371714718
1343,MP 06: Parkstraat 2 La Filosovia,2022-06-27,1,0,0,0,11,0,5,50.87409073433792,4.700018371714718
1344,MP 06: Parkstraat 2 La Filosovia,2022-06-28,0,1,0,0,24,2,4,50.87409073433792,4.700018371714718
1345,MP 06: Parkstraat 2 La Filosovia,2022-06-29,1,2,0,0,17,1,19,50.87409073433792,4.700018371714718
1346,MP 06: Parkstraat 2 La Filosovia,2022-06-30,5,0,0,0,20,3,9,50.87409073433792,4.700018371714718
1347,MP 06: Parkstraat 2 La Filosovia,2022-07-01,2,0,0,0,28,4,6,50.87409073433792,4.700018371714718
1348,MP 06: Parkstraat 2 La Filosovia,2022-07-02,0,0,0,0,5,1,2,50.87409073433792,4.700018371714718
1349,MP 06: Parkstraat 2 La Filosovia,2022-07-03,0,0,0,0,8,1,1,50.87409073433792,4.700018371714718
1350,MP 06: Parkstraat 2 La Filosovia,2022-07-04,0,0,0,0,12,0,6,50.87409073433792,4.700018371714718
1351,MP 06: Parkstraat 2 La Filosovia,2022-07-05,3,1,0,0,63,1,77,50.87409073433792,4.700018371714718
1352,MP 06: Parkstraat 2 La Filosovia,2022-07-06,6,4,0,0,33,0,20,50.87409073433792,4.700018371714718
1353,MP 06: Parkstraat 2 La Filosovia,2022-07-07,5,0,0,0,27,0,31,50.87409073433792,4.700018371714718
1354,MP 06: Parkstraat 2 La Filosovia,2022-07-08,0,0,0,0,28,2,9,50.87409073433792,4.700018371714718
1355,MP 06: Parkstraat 2 La Filosovia,2022-07-09,0,0,0,0,15,0,2,50.87409073433792,4.700018371714718
1356,MP 06: Parkstraat 2 La Filosovia,2022-07-10,0,0,0,0,5,0,5,50.87409073433792,4.700018371714718
1357,MP 06: Parkstraat 2 La Filosovia,2022-07-11,0,0,0,0,25,0,7,50.87409073433792,4.700018371714718
1358,MP 06: Parkstraat 2 La Filosovia,2022-07-12,0,1,0,0,17,1,9,50.87409073433792,4.700018371714718
1359,MP 06: Parkstraat 2 La Filosovia,2022-07-13,1,1,0,0,21,0,12,50.87409073433792,4.700018371714718
1360,MP 06: Parkstraat 2 La Filosovia,2022-07-14,0,2,0,0,15,3,3,50.87409073433792,4.700018371714718
1361,MP 06: Parkstraat 2 La Filosovia,2022-07-15,0,0,0,1,15,2,3,50.87409073433792,4.700018371714718
1362,MP 06: Parkstraat 2 La Filosovia,2022-07-16,0,6,0,0,7,0,9,50.87409073433792,4.700018371714718
1363,MP 06: Parkstraat 2 La Filosovia,2022-07-17,0,0,0,0,6,2,1,50.87409073433792,4.700018371714718
1364,MP 06: Parkstraat 2 La Filosovia,2022-07-18,0,0,0,0,29,2,2,50.87409073433792,4.700018371714718
1365,MP 06: Parkstraat 2 La Filosovia,2022-07-19,0,0,0,0,39,0,7,50.87409073433792,4.700018371714718
1366,MP 06: Parkstraat 2 La Filosovia,2022-07-20,1,0,0,0,14,1,1,50.87409073433792,4.700018371714718
1367,MP 06: Parkstraat 2 La Filosovia,2022-07-21,1,0,0,0,6,0,0,50.87409073433792,4.700018371714718
1368,MP 06: Parkstraat 2 La Filosovia,2022-07-22,0,0,0,0,12,0,5,50.87409073433792,4.700018371714718
1369,MP 06: Parkstraat 2 La Filosovia,2022-07-23,0,0,0,0,12,1,6,50.87409073433792,4.700018371714718
1370,MP 06: Parkstraat 2 La Filosovia,2022-07-24,0,0,0,0,19,0,2,50.87409073433792,4.700018371714718
1371,MP 06: Parkstraat 2 La Filosovia,2022-07-25,0,0,0,0,14,0,2,50.87409073433792,4.700018371714718
1372,MP 06: Parkstraat 2 La Filosovia,2022-07-26,1,0,0,0,18,1,4,50.87409073433792,4.700018371714718
1373,MP 06: Parkstraat 2 La Filosovia,2022-07-27,0,0,0,0,8,0,3,50.87409073433792,4.700018371714718
1374,MP 06: Parkstraat 2 La Filosovia,2022-07-28,0,0,0,0,19,0,4,50.87409073433792,4.700018371714718
1375,MP 06: Parkstraat 2 La Filosovia,2022-07-29,0,0,0,0,11,1,10,50.87409073433792,4.700018371714718
1376,MP 06: Parkstraat 2 La Filosovia,2022-07-30,0,0,0,0,10,2,4,50.87409073433792,4.700018371714718
1377,MP 06: Parkstraat 2 La Filosovia,2022-07-31,0,0,0,0,6,2,1,50.87409073433792,4.700018371714718
1378,MP 06: Parkstraat 2 La Filosovia,2022-08-01,0,0,0,0,16,0,4,50.87409073433792,4.700018371714718
1379,MP 06: Parkstraat 2 La Filosovia,2022-08-02,3,0,0,0,23,0,14,50.87409073433792,4.700018371714718
1380,MP 06: Parkstraat 2 La Filosovia,2022-08-03,1,0,0,0,26,1,13,50.87409073433792,4.700018371714718
1381,MP 06: Parkstraat 2 La Filosovia,2022-08-04,2,1,0,0,62,4,92,50.87409073433792,4.700018371714718
1382,MP 06: Parkstraat 2 La Filosovia,2022-08-05,0,1,0,0,30,2,5,50.87409073433792,4.700018371714718
1383,MP 06: Parkstraat 2 La Filosovia,2022-08-06,1,1,0,0,6,1,5,50.87409073433792,4.700018371714718
1384,MP 06: Parkstraat 2 La Filosovia,2022-08-07,5,1,0,0,11,3,31,50.87409073433792,4.700018371714718
1385,MP 06: Parkstraat 2 La Filosovia,2022-08-08,9,1,0,0,45,2,25,50.87409073433792,4.700018371714718
1386,MP 06: Parkstraat 2 La Filosovia,2022-08-09,0,0,0,1,12,0,7,50.87409073433792,4.700018371714718
1387,MP 06: Parkstraat 2 La Filosovia,2022-08-10,4,0,0,0,74,1,24,50.87409073433792,4.700018371714718
1388,MP 06: Parkstraat 2 La Filosovia,2022-08-11,0,1,0,0,27,0,18,50.87409073433792,4.700018371714718
1389,MP 06: Parkstraat 2 La Filosovia,2022-08-12,0,2,0,0,35,0,8,50.87409073433792,4.700018371714718
1390,MP 06: Parkstraat 2 La Filosovia,2022-08-13,0,0,0,0,10,0,1,50.87409073433792,4.700018371714718
1391,MP 06: Parkstraat 2 La Filosovia,2022-08-14,0,0,0,0,7,0,3,50.87409073433792,4.700018371714718
1392,MP 06: Parkstraat 2 La Filosovia,2022-08-15,0,0,0,0,4,0,2,50.87409073433792,4.700018371714718
1393,MP 06: Parkstraat 2 La Filosovia,2022-08-16,7,0,0,1,25,0,39,50.87409073433792,4.700018371714718
1394,MP 06: Parkstraat 2 La Filosovia,2022-08-17,1,0,0,0,18,0,3,50.87409073433792,4.700018371714718
1395,MP 06: Parkstraat 2 La Filosovia,2022-08-18,1,0,0,0,20,0,5,50.87409073433792,4.700018371714718
1396,MP 06: Parkstraat 2 La Filosovia,2022-08-19,2,0,0,0,21,0,13,50.87409073433792,4.700018371714718
1397,MP 06: Parkstraat 2 La Filosovia,2022-08-20,0,0,0,0,8,0,7,50.87409073433792,4.700018371714718
1398,MP 06: Parkstraat 2 La Filosovia,2022-08-21,0,0,0,1,8,0,1,50.87409073433792,4.700018371714718
1399,MP 06: Parkstraat 2 La Filosovia,2022-08-22,2,1,0,0,37,1,12,50.87409073433792,4.700018371714718
1400,MP 06: Parkstraat 2 La Filosovia,2022-08-23,0,0,0,0,34,0,8,50.87409073433792,4.700018371714718
1401,MP 06: Parkstraat 2 La Filosovia,2022-08-24,0,1,1,0,30,1,14,50.87409073433792,4.700018371714718
1402,MP 06: Parkstraat 2 La Filosovia,2022-08-25,0,0,0,0,36,0,10,50.87409073433792,4.700018371714718
1403,MP 06: Parkstraat 2 La Filosovia,2022-08-26,2,0,0,0,47,1,11,50.87409073433792,4.700018371714718
1404,MP 06: Parkstraat 2 La Filosovia,2022-08-27,3,0,0,0,8,0,3,50.87409073433792,4.700018371714718
1405,MP 06: Parkstraat 2 La Filosovia,2022-08-28,0,0,0,0,3,1,2,50.87409073433792,4.700018371714718
1406,MP 06: Parkstraat 2 La Filosovia,2022-08-29,23,0,0,0,27,1,88,50.87409073433792,4.700018371714718
1407,MP 06: Parkstraat 2 La Filosovia,2022-08-30,1,0,0,0,29,1,14,50.87409073433792,4.700018371714718
1408,MP 06: Parkstraat 2 La Filosovia,2022-08-31,6,15,0,1,19,3,106,50.87409073433792,4.700018371714718
1409,MP 06: Parkstraat 2 La Filosovia,2022-09-01,1,0,0,0,20,0,9,50.87409073433792,4.700018371714718
1410,MP 06: Parkstraat 2 La Filosovia,2022-09-02,0,0,0,0,28,0,13,50.87409073433792,4.700018371714718
1411,MP 06: Parkstraat 2 La Filosovia,2022-09-03,0,0,0,0,12,0,2,50.87409073433792,4.700018371714718
1412,MP 06: Parkstraat 2 La Filosovia,2022-09-04,1,1,0,0,11,0,6,50.87409073433792,4.700018371714718
1413,MP 06: Parkstraat 2 La Filosovia,2022-09-05,2,0,0,0,7,4,2,50.87409073433792,4.700018371714718
1414,MP 06: Parkstraat 2 La Filosovia,2022-09-06,0,0,0,0,32,1,21,50.87409073433792,4.700018371714718
